iyear,extended,latitude,longitude,attacktype1,success,suicide,targtype1,gname,nperps,nkill,nwound,property
2009,0,7.249716,126.157319,7,1,0,16,New People's Army (NPA),30.0,0.0,0.0,1
2009,0,41.12162,20.819441,8,1,0,18,Macedonian nationalists,30.0,0.0,1.0,1
2009,0,5.944433,80.549945,3,1,1,14,Liberation Tigers of Tamil Eelam (LTTE),1.0,10.0,3.0,1
2009,0,6.828063,101.3885,2,1,0,14,Muslim Separatists,2.0,1.0,0.0,1
2009,1,34.96725,7.907657,3,1,0,1,Al-Qaida in the Islamic Maghreb (AQIM),8.0,1.0,1.0,1
2009,0,6.5535440000000005,124.05170600000001,2,1,0,21,Moro Islamic Liberation Front (MILF),15.0,0.0,1.0,0
2009,1,34.96725,7.907657,3,1,0,2,Al-Qaida in the Islamic Maghreb (AQIM),8.0,4.0,1.0,1
2009,0,6.050458,121.012245,3,1,0,1,Abu Sayyaf Group (ASG),1.0,2.0,3.0,1
2009,0,8.37107,126.30948000000001,7,1,0,1,New People's Army (NPA),50.0,0.0,0.0,1
2009,0,25.960734,93.49746800000001,2,1,0,14,Karbi Longri North Cachar Liberation Front (KLNLF),0.0,1.0,0.0,1
2009,0,34.006004,71.53743,3,1,0,21,Tehrik-i-Taliban Pakistan (TTP),0.0,0.0,0.0,1
2009,0,2.3305599999999997,-72.6278,7,1,0,14,Revolutionary Armed Forces of Colombia (FARC),15.0,0.0,0.0,1
2009,0,36.522222,4.203056,2,1,0,3,Al-Qaida in the Islamic Maghreb (AQIM),30.0,2.0,2.0,1
2009,0,16.887781,96.149559,3,0,0,1,All Burma Students' Democratic Front (ABSDF),1.0,1.0,2.0,1
2009,0,6.686475,101.139088,2,1,0,8,Muslim Separatists,2.0,1.0,1.0,1
2009,0,32.333344,70.128281,3,1,1,17,Tehrik-i-Taliban Pakistan (TTP),1.0,12.0,22.0,1
2009,0,34.002579,71.38247700000001,3,1,1,15,Tehrik-i-Taliban Pakistan (TTP),1.0,57.0,158.0,1
2009,0,6.717959,101.593027,2,1,0,14,Muslim Separatists,6.0,2.0,1.0,1
2009,0,22.610968,84.502431,6,1,0,2,Communist Party of India - Maoist (CPI-Maoist),40.0,0.0,0.0,0
2009,0,22.008698000000003,86.41873100000001,7,1,0,14,Communist Party of India - Maoist (CPI-Maoist),25.0,0.0,0.0,1
2009,0,25.095385999999998,94.361652,2,1,0,2,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),3.0,1.0,0.0,0
2009,0,24.765209,86.33884599999999,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,6.517949,101.653463,7,1,0,1,Muslim Separatists,4.0,0.0,0.0,1
2009,0,31.631083,65.742226,3,1,1,2,Taliban,4.0,14.0,17.0,1
2009,0,35.208369,72.54852199999999,2,0,0,14,Tehrik-i-Taliban Pakistan (TTP),50.0,0.0,0.0,0
2009,0,24.080548,85.486537,3,1,0,14,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,24.080548,85.486537,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,24.080548,85.486537,3,1,0,1,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,18.364195000000002,81.892418,7,1,0,16,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,17.791539999999998,121.47758400000001,7,1,0,1,New People's Army (NPA),2.0,0.0,0.0,1
2009,0,6.497656,124.849655,3,1,0,19,Al-Khobar,1.0,0.0,6.0,1
2009,0,32.930357,72.855476,3,1,1,15,Tehrik-i-Taliban Pakistan (TTP),1.0,25.0,140.0,1
2009,0,24.749905,84.370896,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),150.0,0.0,0.0,0
2009,0,24.159623,83.80380699999999,2,0,0,3,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,0
2009,0,31.60063,64.369652,3,1,1,3,Taliban,1.0,11.0,17.0,1
2009,0,18.762784,82.903889,2,1,0,1,Communist Party of India - Maoist (CPI-Maoist),200.0,11.0,8.0,1
2009,0,24.772137,84.497562,3,1,0,2,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,34.346722,62.197315,1,0,1,2,Taliban,1.0,1.0,3.0,1
2009,0,9.358129,80.728371,3,1,1,14,Liberation Tigers of Tamil Eelam (LTTE),3.0,20.0,200.0,0
2009,1,11.703206,76.0834,6,1,0,2,Communist Party of India- Marxist-Leninist,4.0,0.0,0.0,0
2009,0,24.128611,84.185712,3,1,0,19,Communist Party of India - Maoist (CPI-Maoist),150.0,0.0,0.0,1
2009,0,6.633353,124.066667,3,1,0,14,Moro Islamic Liberation Front (MILF),1.0,0.0,0.0,0
2009,0,25.496684,93.112549,2,1,0,4,Dima Halao Daoga (DHD),12.0,1.0,2.0,0
2009,0,23.744186,84.504429,4,1,0,19,Communist Party of India - Maoist (CPI-Maoist),200.0,0.0,0.0,0
2009,0,30.996068,65.475736,2,1,0,2,Taliban,2.0,1.0,0.0,0
2009,0,41.106178,28.689863,2,1,0,3,Revolutionary Headquarters (Turkey),0.0,3.0,8.0,0
2009,0,17.755108,121.50211100000001,7,1,0,14,New People's Army (NPA),4.0,0.0,0.0,1
2009,0,9.294633000000001,123.278843,1,1,0,14,New People's Army (NPA),2.0,1.0,0.0,1
2009,0,39.930771,32.767540000000004,3,0,1,2,Devrimici Halk Kurtulus Cephesi (DHKP/C),2.0,0.0,0.0,0
2009,0,35.45211,44.375465000000005,3,0,1,15,Islamic State of Iraq (ISI),1.0,0.0,2.0,0
2009,0,6.8139009999999995,124.947252,2,1,0,14,Moro Islamic Liberation Front (MILF),300.0,7.0,0.0,1
2009,0,34.674865999999994,70.21344,1,1,1,2,Taliban,1.0,8.0,0.0,1
2009,0,33.335258,69.928467,6,1,1,2,Taliban,30.0,9.0,25.0,1
2009,0,33.335258,69.928467,3,1,0,2,Taliban,10.0,4.0,8.0,1
2009,0,33.335258,69.928467,3,0,1,3,Taliban,30.0,9.0,25.0,0
2009,0,13.783351999999999,124.39446399999999,7,1,0,16,New People's Army (NPA),10.0,0.0,0.0,1
2009,0,9.302695,80.785863,3,1,1,4,Liberation Tigers of Tamil Eelam (LTTE),5.0,5.0,0.0,1
2009,0,2.998638,-75.30561999999999,3,1,0,1,Revolutionary Armed Forces of Colombia (FARC),2.0,0.0,2.0,1
2009,0,25.181995999999998,93.112751,2,0,0,19,Dima Halao Daoga (DHD),6.0,0.0,0.0,0
2009,0,15.399881,121.379124,7,1,0,2,New People's Army (NPA),80.0,0.0,0.0,1
2009,0,25.181995999999998,93.112751,2,1,0,1,Dima Halao Daoga (DHD),8.0,0.0,12.0,1
2009,0,31.362278999999997,34.362453,3,0,0,2,Palestinian Islamic Jihad (PIJ),2.0,2.0,0.0,0
2009,0,12.9821,124.1415,7,0,0,2,New People's Army (NPA),30.0,0.0,0.0,0
2009,0,34.94338,5.996477,2,1,0,4,Militants,30.0,10.0,7.0,0
2009,0,31.505470000000003,74.34288000000001,3,1,1,2,Tehrik-i-Taliban Pakistan (TTP),1.0,30.0,200.0,1
2009,0,30.200819,66.994354,2,1,0,1,Baloch Liberation Front (BLF),3.0,4.0,1.0,1
2009,0,31.577334999999998,-111.331452,2,1,0,14,Minutemen American Defense,3.0,2.0,1.0,0
2009,0,37.68698,-97.33557900000001,2,1,0,5,Anti-Abortion extremists,1.0,1.0,0.0,0
2009,0,36.133571,-86.83691999999999,2,1,0,15,Jihadi-inspired extremists,1.0,0.0,0.0,0
2009,0,0.49765,-76.49768,7,1,0,1,Revolutionary Armed Forces of Colombia (FARC),2.0,0.0,0.0,1
2009,0,34.757115999999996,-92.38074499999999,2,1,0,4,Jihadi-inspired extremists,1.0,1.0,1.0,0
2009,0,35.0,69.233333,3,1,1,14,Taliban,1.0,7.0,1.0,1
2009,0,37.99749,23.762728,7,1,0,3,Alexandros Grigoropoulos Anarchist Attack Group,10.0,0.0,0.0,1
2009,0,18.071714,82.628139,7,1,0,1,Communist Party of India - Maoist (CPI-Maoist),40.0,0.0,0.0,1
2009,0,18.751105,82.433295,3,1,0,3,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,18.768007,82.23388100000001,3,1,0,3,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,18.356667,82.305,3,1,0,3,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,19.952028,81.18701899999999,6,1,0,14,Communist Party of India - Maoist (CPI-Maoist),12.0,2.0,0.0,0
2009,0,34.006004,71.53743,3,1,1,7,Tehrik-i-Taliban Pakistan (TTP),3.0,19.0,57.0,1
2009,1,15.554965,48.1728,6,1,0,1,Tribal Group,4.0,0.0,0.0,0
2009,0,31.505470000000003,74.34288000000001,3,1,1,15,Tehrik-i-Taliban Pakistan (TTP),1.0,5.0,8.0,1
2009,0,24.714173000000002,84.927573,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,24.714173000000002,84.927573,3,1,0,2,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,24.714173000000002,84.927573,3,1,0,2,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,24.230248,84.405879,2,1,0,3,Communist Party of India - Maoist (CPI-Maoist),30.0,4.0,5.0,0
2009,0,25.671428,93.57776700000001,7,1,0,14,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),200.0,0.0,0.0,1
2009,0,30.200819,66.994354,3,1,0,1,Baloch Republican Army (BRA),2.0,0.0,4.0,1
2009,1,20.134204,84.01674200000001,6,1,0,14,Communist Party of India - Maoist (CPI-Maoist),15.0,0.0,0.0,0
2009,0,35.303047,44.329933000000004,3,1,1,15,Islamic State of Iraq (ISI),1.0,83.0,211.0,1
2009,0,33.335258,69.928467,3,1,1,2,Taliban,1.0,11.0,41.0,1
2009,0,43.2267,44.770569,1,0,1,2,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,1.0,3.0,5.0,1
2009,0,23.075278,85.278889,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),10.0,0.0,0.0,1
2009,0,20.951666,85.098524,2,1,0,2,Communist Party of India - Maoist (CPI-Maoist),40.0,0.0,0.0,1
2009,0,24.128611,84.185712,3,1,0,2,Communist Party of India - Maoist (CPI-Maoist),10.0,0.0,0.0,1
2009,0,24.749905,84.370896,3,1,0,14,Communist Party of India - Maoist (CPI-Maoist),25.0,0.0,0.0,1
2009,0,25.167773,86.094418,3,1,0,3,Communist Party of India - Maoist (CPI-Maoist),30.0,1.0,1.0,1
2009,0,33.796459000000006,71.558487,3,1,0,8,Tehrik-i-Taliban Pakistan (TTP),3.0,0.0,0.0,1
2009,0,37.99749,23.762728,7,1,0,19,Conspiracy of Cells of Fire,25.0,0.0,0.0,1
2009,0,33.453889000000004,75.866667,2,1,0,14,Hizbul Mujahideen (HM),4.0,1.0,1.0,1
2009,0,36.376823,42.448875,1,1,1,3,Islamic State of Iraq (ISI),2.0,36.0,60.0,1
2009,0,7.078169,125.951149,6,1,0,14,New People's Army (NPA),30.0,0.0,0.0,0
2009,0,23.174714,86.274261,3,1,0,2,Communist Party of India - Maoist (CPI-Maoist),20.0,0.0,0.0,1
2009,1,22.585272,87.04969799999999,6,1,0,14,Communist Party of India - Maoist (CPI-Maoist),8.0,2.0,0.0,0
2009,0,10.723333,123.510632,2,1,0,14,New People's Army (NPA),30.0,3.0,3.0,1
2009,0,24.781467000000003,84.986412,7,1,0,1,Communist Party of India - Maoist (CPI-Maoist),10.0,0.0,0.0,1
2009,1,8.083764,124.40031699999999,6,1,0,1,Moro Islamic Liberation Front (MILF),8.0,0.0,0.0,0
2009,0,11.775031,124.883423,1,1,0,2,New People's Army (NPA),3.0,1.0,1.0,1
2009,1,22.04625,84.921586,2,1,0,3,Communist Party of India - Maoist (CPI-Maoist),30.0,1.0,1.0,1
2009,0,-6.2088209999999995,106.846046,3,1,1,1,Jemaah Islamiya (JI),2.0,5.0,25.0,1
2009,0,-6.2088209999999995,106.846046,3,1,1,1,Jemaah Islamiya (JI),2.0,4.0,25.0,1
2009,0,27.206273,94.15188,7,1,0,14,National Socialist Council of Nagaland-Khaplang (NSCN-K),50.0,0.0,0.0,1
2009,0,13.783351999999999,124.39446399999999,7,1,0,16,New People's Army (NPA),20.0,0.0,0.0,1
2009,0,36.919552,3.891396,3,1,1,4,Al-Qaida in the Islamic Maghreb (AQIM),1.0,1.0,0.0,0
2009,0,3.179578,-76.260763,3,1,0,3,Revolutionary Armed Forces of Colombia (FARC),50.0,3.0,20.0,1
2009,0,23.390472,88.702469,1,1,0,14,Communist Party of India - Maoist (CPI-Maoist),5.0,1.0,0.0,0
2009,0,7.294219,125.303395,1,1,0,14,New People's Army (NPA),10.0,2.0,1.0,0
2009,0,33.335258,69.928467,3,1,1,1,Taliban,7.0,4.0,10.0,1
2009,0,6.445439,124.92734399999999,9,1,0,14,New People's Army (NPA),1.0,1.0,0.0,0
2009,0,24.657424,84.65065,3,1,0,14,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,26.696425,88.604736,2,1,0,14,Communist Party of India- Marxist-Leninist,7.0,1.0,2.0,0
2009,0,34.793956,72.775814,1,1,0,14,Tehrik-i-Taliban Pakistan (TTP),50.0,3.0,3.0,1
2009,0,33.915234000000005,71.458679,2,1,0,14,Lashkar-e-Islam (Pakistan),4.0,4.0,0.0,0
2009,0,19.049109,80.80870999999999,2,1,0,3,Communist Party of India - Maoist (CPI-Maoist),10.0,1.0,0.0,0
2009,0,32.519241,67.416481,3,1,1,2,Taliban,1.0,6.0,17.0,1
2009,0,40.438334999999995,-79.99745899999999,2,1,1,1,Incel extremists,1.0,4.0,9.0,1
2009,0,22.408038,87.381073,6,1,0,14,Communist Party of India - Maoist (CPI-Maoist),70.0,1.0,0.0,0
2009,1,26.149794,91.763931,6,1,0,14,National Democratic Front of Bodoland (NDFB),2.0,0.0,0.0,0
2009,0,34.021194,68.999535,3,1,1,2,Taliban,6.0,6.0,13.0,1
2009,0,34.021194,68.999535,3,1,1,3,Taliban,6.0,4.0,13.0,1
2009,1,32.320237,69.859741,2,1,0,17,Tehrik-i-Taliban Pakistan (TTP),600.0,70.0,0.0,1
2009,0,13.493885999999998,123.32511699999999,7,1,0,16,New People's Army (NPA),4.0,0.0,0.0,1
2009,0,33.303566,44.371773,3,1,1,2,Islamic State of Iraq (ISI),1.0,102.0,552.0,1
2009,0,34.516895,69.14701099999999,2,0,0,1,Taliban,3.0,3.0,0.0,0
2009,0,33.598633,69.228996,3,1,1,2,Taliban,2.0,2.0,0.0,0
2009,0,26.521695,90.180094,2,1,0,14,National Democratic Front of Bodoland (NDFB),4.0,1.0,0.0,0
2009,0,24.924391,86.22070699999999,2,1,0,3,Communist Party of India - Maoist (CPI-Maoist),50.0,5.0,1.0,0
2009,0,34.006004,71.53743,3,1,1,17,Lashkar-e-Islam (Pakistan),1.0,4.0,15.0,1
2009,0,23.744186,84.504429,3,1,0,19,Communist Party of India - Maoist (CPI-Maoist),20.0,0.0,0.0,1
2009,0,24.128611,84.185712,3,1,0,16,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,6.42541,101.825331,3,1,0,1,Runda Kumpulan Kecil (RKK),2.0,0.0,43.0,1
2009,0,36.748611,3.683611,2,1,0,14,Gunmen,2.0,1.0,0.0,0
2009,1,24.128611,84.185712,6,1,0,2,Jharkhand Liberation Tigers (JLT),20.0,0.0,0.0,0
2009,0,34.674865999999994,70.21344,3,1,1,15,Taliban,1.0,19.0,35.0,1
2009,0,11.85022,125.11531000000001,2,1,0,1,New People's Army (NPA),3.0,0.0,3.0,0
2009,0,24.891115,67.143311,2,1,0,1,Tehrik-i-Taliban Pakistan (TTP),3.0,1.0,0.0,0
2009,0,43.320229,45.654491,3,1,1,20,Chechen Rebels,1.0,1.0,6.0,1
2009,0,33.590603,71.44062,3,1,1,14,Lashkar-e-Jhangvi,1.0,25.0,36.0,1
2009,0,19.203477,81.93453199999999,1,0,0,2,Communist Party of India - Maoist (CPI-Maoist),4.0,1.0,1.0,0
2009,0,34.006004,71.53743,3,1,1,1,Tehrik-i-Taliban Pakistan (TTP),1.0,7.0,40.0,1
2009,1,23.075278,85.278889,6,1,0,3,Communist Party of India - Maoist (CPI-Maoist),6.0,1.0,0.0,0
2009,0,22.522673,86.873498,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),6.0,1.0,0.0,0
2009,0,20.134204,84.01674200000001,3,1,0,3,Communist Party of India - Maoist (CPI-Maoist),30.0,0.0,0.0,1
2009,0,26.753453000000004,92.905121,2,1,0,14,National Democratic Front of Bodoland (NDFB),12.0,10.0,6.0,0
2009,0,33.671638,73.05606800000001,3,1,1,7,Tehrik-i-Taliban Pakistan (TTP),0.0,5.0,8.0,1
2009,0,34.516895,69.14701099999999,3,1,1,7,Taliban,1.0,13.0,83.0,1
2009,0,18.559755,80.131422,2,1,0,17,Communist Party of India - Maoist (CPI-Maoist),8.0,1.0,0.0,0
2009,0,23.094391,86.22029599999999,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,1.0,1
2009,0,25.195693,86.541023,3,1,0,14,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,26.484099,85.313322,3,1,0,16,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,23.982774,86.030013,7,1,0,14,Communist Party of India - Maoist (CPI-Maoist),12.0,0.0,0.0,1
2009,0,23.814042999999998,86.4162,3,1,0,19,Communist Party of India - Maoist (CPI-Maoist),230.0,0.0,0.0,1
2009,0,22.427342000000003,87.319695,6,1,0,17,Communist Party of India - Maoist (CPI-Maoist),6.0,1.0,0.0,0
2009,0,26.380879999999998,90.09138399999999,6,1,0,1,National Democratic Front of Bodoland (NDFB),5.0,0.0,0.0,0
2009,0,24.877812,86.921828,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,1,23.944995000000002,84.109206,6,1,0,17,Communist Party of India - Maoist (CPI-Maoist),22.0,2.0,0.0,0
2009,0,33.303566,44.371773,3,1,1,2,Islamic State of Iraq (ISI),1.0,76.0,360.0,1
2009,0,33.303566,44.371773,3,1,1,2,Islamic State of Iraq (ISI),1.0,77.0,360.0,1
2009,0,34.417122,70.44959300000001,1,0,1,2,Taliban,2.0,0.0,1.0,1
2009,1,22.608814000000002,87.25404,9,1,0,2,Communist Party of India - Maoist (CPI-Maoist),100.0,1.0,0.0,0
2009,0,22.610613,87.254276,7,1,0,2,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,22.610613,87.254276,7,1,0,2,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,22.610613,87.254276,7,1,0,2,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2009,0,22.424109,87.318986,4,1,0,19,People's Committee against Police Atrocities (PCPA),300.0,0.0,1.0,0
2009,0,2.93303,-75.28582800000001,3,0,0,1,Revolutionary Armed Forces of Colombia (FARC),1.0,0.0,0.0,0
2009,0,34.516895,69.14701099999999,2,1,1,7,Taliban,3.0,12.0,9.0,1
2009,0,17.900041,79.928887,2,1,0,22,Communist Party of India - Maoist (CPI-Maoist),20.0,1.0,0.0,0
2009,0,18.9,81.35,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),60.0,3.0,0.0,0
2009,0,25.035994,93.999324,9,1,0,14,Kuki National Army (KNA),3.0,0.0,2.0,0
2009,0,23.117365,86.365553,2,1,0,2,Communist Party of India - Maoist (CPI-Maoist),8.0,2.0,0.0,0
2009,1,36.866624,4.249594999999999,6,1,0,1,Al-Qaida in the Islamic Maghreb (AQIM),20.0,0.0,0.0,0
2009,0,26.149794,91.763931,3,0,0,14,National Democratic Front of Bodoland (NDFB),4.0,1.0,0.0,0
2009,0,19.801305,85.696129,9,1,0,14,Communist Party of India - Maoist (CPI-Maoist),21.0,1.0,2.0,0
2009,0,30.200819,66.994354,1,1,0,2,Balochistan Liberation United Front (BLUF),2.0,1.0,0.0,1
2009,1,27.475227,94.556559,6,1,0,1,National Democratic Front of Bodoland (NDFB),7.0,0.0,0.0,0
2009,0,26.444112,91.44136,6,0,0,19,National Democratic Front of Bodoland (NDFB),2.0,0.0,0.0,0
2009,0,18.108706,82.10879,7,1,0,1,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,3.0,1
2009,0,24.654369,84.950627,3,1,0,19,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,1
2009,0,8.144374000000001,124.12774099999999,3,1,0,21,Moro Islamic Liberation Front (MILF),20.0,0.0,0.0,1
2009,0,21.716876,84.484851,7,1,0,14,Communist Party of India - Maoist (CPI-Maoist),15.0,0.0,0.0,1
2009,0,18.9,81.35,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),80.0,0.0,0.0,1
2009,0,23.831457,91.286778,2,1,0,14,National Liberation Front of Tripura (NLFT),2.0,1.0,0.0,0
2009,0,33.358819,74.519082,2,1,0,2,Hizbul Mujahideen (HM),2.0,2.0,1.0,0
2009,0,11.274796,49.179657,1,1,0,2,Mujahideen Youth Movement (MYM),2.0,1.0,0.0,0
2009,0,2.93303,-75.28582800000001,3,1,0,2,Revolutionary Armed Forces of Colombia (FARC),2.0,0.0,4.0,1
2009,1,6.782255,25.337157,6,1,0,14,Lord's Resistance Army (LRA),10.0,12.0,0.0,1
2009,0,7.408228,126.13913600000001,7,1,0,1,New People's Army (NPA),30.0,0.0,0.0,1
2009,0,2.059819,45.326115,3,1,1,14,Al-Shabaab,1.0,24.0,60.0,1
2009,0,34.516895,69.14701099999999,3,1,1,2,Taliban,1.0,9.0,40.0,1
2009,0,32.623739,65.45643199999999,3,1,1,2,Taliban,1.0,1.0,9.0,1
2009,0,18.364195000000002,81.892418,7,1,0,21,Communist Party of India - Maoist (CPI-Maoist),70.0,0.0,0.0,1
2009,0,9.004195,125.647026,2,1,0,1,New People's Army (NPA),30.0,0.0,0.0,1
2009,0,36.376823,42.448875,3,1,1,2,Al-Qaida in Iraq,1.0,2.0,8.0,0
2009,0,42.331685,-83.047924,3,0,1,6,Al-Qaida in the Arabian Peninsula (AQAP),1.0,0.0,2.0,1
2009,0,19.398294,83.98269300000001,7,1,0,19,Communist Party of India - Maoist (CPI-Maoist),40.0,0.0,0.0,1
2009,0,33.420947999999996,43.295662,1,0,1,4,Islamic State of Iraq (ISI),1.0,23.0,57.0,1
2009,0,33.335258,69.928467,3,1,1,2,Haqqani Network,1.0,10.0,6.0,1
2010,0,27.04477,84.867372,2,1,0,2,Janatantrik Terai Mukti Morcha (JTMM),1.0,1.0,1.0,0
2010,0,24.781467000000003,84.986412,3,1,0,16,Communist Party of India - Maoist (CPI-Maoist),35.0,0.0,0.0,1
2010,0,34.516895,69.14701099999999,3,1,0,2,Haqqani Network,20.0,2.0,11.0,1
2010,0,34.516895,69.14701099999999,3,1,1,1,Haqqani Network,1.0,2.0,10.0,1
2010,0,34.516895,69.14701099999999,3,1,1,14,Haqqani Network,1.0,2.0,10.0,1
2010,0,25.296631,85.017377,3,1,0,19,Communist Party of India - Maoist (CPI-Maoist),100.0,0.0,0.0,1
2010,1,22.124001999999997,84.043175,6,1,0,22,Communist Party of India - Maoist (CPI-Maoist),50.0,0.0,0.0,0
2010,0,23.695632999999997,91.912813,2,0,0,2,National Liberation Front of Tripura (NLFT),12.0,0.0,0.0,0
2010,0,34.516895,69.14701099999999,3,1,1,4,Taliban,1.0,1.0,16.0,1
2010,0,22.906095999999998,86.386833,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),12.0,1.0,2.0,0
2010,0,31.60063,64.369652,3,1,1,7,Taliban,6.0,4.0,0.0,1
2010,0,14.033845000000001,124.151688,2,1,0,17,New People's Army (NPA),7.0,1.0,0.0,0
2010,0,26.821592,92.681002,6,1,0,14,National Democratic Front of Bodoland (NDFB),3.0,0.0,0.0,0
2010,1,17.666359,82.22292,6,1,0,2,Communist Party of India - Maoist (CPI-Maoist),4.0,0.0,0.0,0
2010,0,26.553814000000003,90.342925,2,1,0,14,National Democratic Front of Bodoland (NDFB),4.0,0.0,3.0,0
2010,0,13.415999999999999,120.4623,7,1,0,16,New People's Army (NPA),10.0,0.0,0.0,1
2010,0,7.904542999999999,123.84223,2,1,0,2,Moro Islamic Liberation Front (MILF),3.0,1.0,0.0,1
2010,0,26.583446000000002,84.279156,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),200.0,12.0,0.0,1
2010,0,18.751105,82.433295,3,1,0,16,Communist Party of India - Maoist (CPI-Maoist),20.0,0.0,0.0,1
2010,1,24.925432,86.220954,7,1,0,14,Communist Party of India - Maoist (CPI-Maoist),200.0,11.0,20.0,1
2010,0,30.283580999999998,-97.698654,7,1,1,2,Anti-Government extremists,1.0,2.0,15.0,1
2010,0,16.556038,98.238881,3,1,0,14,Karen National Union,0.0,1.0,2.0,1
2010,0,16.556038,98.238881,3,1,0,14,Karen National Union,0.0,0.0,0.0,1
2010,0,16.556038,98.238881,3,0,0,14,Karen National Union,0.0,0.0,0.0,0
2010,0,24.687972,86.253636,3,1,0,8,Communist Party of India - Maoist (CPI-Maoist),10.0,0.0,0.0,1
2010,0,34.565494,71.477429,3,1,0,8,Tehrik-i-Taliban Pakistan (TTP),0.0,0.0,0.0,1
2010,0,18.286666,82.58680600000001,7,1,0,16,Communist Party of India - Maoist (CPI-Maoist),25.0,0.0,0.0,1
2010,0,13.723419,101.658222,3,1,0,1,United Front for Democracy Against Dictatorship,0.0,0.0,0.0,1
2010,0,13.723419,101.658222,3,0,0,1,United Front for Democracy Against Dictatorship,0.0,0.0,0.0,0
2010,0,13.723419,101.658222,3,0,0,1,United Front for Democracy Against Dictatorship,0.0,0.0,0.0,0
2010,0,13.614942000000001,100.60086700000001,3,1,0,1,United Front for Democracy Against Dictatorship,0.0,0.0,0.0,1
2010,0,6.644421,122.273133,2,1,0,14,Abu Sayyaf Group (ASG),70.0,11.0,20.0,1
2010,1,2.7772639999999997,45.500640999999995,6,1,0,14,Al-Shabaab,6.0,0.0,0.0,0
2010,0,12.179017,123.87484099999999,7,1,0,8,New People's Army (NPA),10.0,0.0,0.0,1
2010,0,25.195693,86.541023,2,1,0,14,Communist Party of India - Maoist (CPI-Maoist),200.0,2.0,0.0,0
2010,0,38.878741999999995,-77.10000600000001,2,1,0,2,Anti-Government extremists,1.0,1.0,2.0,0
2010,0,13.509638,123.043699,2,1,0,14,New People's Army (NPA),4.0,1.0,0.0,0
2010,0,18.895394,81.351442,6,1,0,14,Communist Party of India - Maoist (CPI-Maoist),4.0,0.0,0.0,0
2010,0,31.505470000000003,74.34288000000001,3,1,1,3,Tehrik-i-Taliban Pakistan (TTP),1.0,14.0,113.0,1
2010,0,34.4992,73.01754,3,1,0,12,Tehrik-i-Taliban Pakistan (TTP),15.0,5.0,7.0,1
2010,1,7.364961999999999,125.853401,2,1,0,14,New People's Army (NPA),6.0,1.0,0.0,0
2010,0,31.505470000000003,74.34288000000001,3,1,1,4,Tehrik-i-Taliban Pakistan (TTP),2.0,47.0,100.0,1
2010,0,31.631083,65.742226,3,1,1,3,Taliban,2.0,39.0,57.0,1
2010,0,24.891115,67.143311,6,0,0,1,Tehrik-i-Taliban Pakistan (TTP),2.0,1.0,1.0,0
2010,0,33.542621999999994,68.415329,1,1,0,2,Taliban,2.0,1.0,0.0,0
2010,0,22.451393,86.992203,7,1,0,22,Communist Party of India - Maoist (CPI-Maoist),25.0,0.0,0.0,1
